campaign_id,campaign_manager,channel,creative_format,impressions,clicks,conversions,cost,revenue,retention_rate,average_order_value,purchase_frequency_per_year,launch_weather,customer_lifespan_years,campaign_color_theme,discount_rate,ctr,conversion_rate,cpa,roas,profit,profit_margin
C00675,Arjun Nair,YouTube Ads,Story,274384,19535,849,427363,775078,0.5,1083,3,Humid,4,Green,0.1,0.07119584232316753,0.04346045559252624,503.37220259128384,1.8136291630300236,347715,0.44861936476070796
C00676,Sneha Kapoor,Google Search Ads,Carousel,286725,29828,2910,397675,564677,0.68,716,6,Sunny,6,Red,0.1,0.10402999389659082,0.09755934021724554,136.65807560137458,1.4199459357515558,167002,0.29574783460279064
C00677,Vikram Singh,Google Search Ads,Static,149057,14777,1643,222311,141466,0.72,1199,5,Rainy,4,Blue,0.1,0.09913657191544174,0.11118630303850578,135.30797321972003,0.6363427810589669,-80845,-0.5714800729503909
C00678,Sneha Kapoor,Instagram Ads,Static,189627,8313,330,485525,772367,0.64,1803,6,Sunny,2,Green,0.1,0.04383869385688747,0.039696860339227716,1471.2878787878788,1.5907872921064827,286842,0.3713804447885526
C00679,Arjun Nair,Influencer Marketing,Story,257555,15258,1797,434994,813277,0.77,1229,3,Sunny,2,Red,0.1,0.05924171536176739,0.11777428234368856,242.06677796327213,1.8696280868241861,378283,0.465134265447074
C00680,Priya Sharma,LinkedIn Ads,Carousel,189434,19290,2300,336867,651049,0.6,2333,4,Humid,3,Black,0.1,0.10182966099010737,0.11923276308968378,146.46391304347827,1.932658883179415,314182,0.48257811624009866
C00681,Vikram Singh,LinkedIn Ads,Carousel,66760,2126,116,253687,429058,0.56,1331,2,Sunny,4,Red,0.1,0.03184541641701618,0.05456255879586077,2186.956896551724,1.6912888717198753,175371,0.4087349495872353
C00682,Sneha Kapoor,LinkedIn Ads,Carousel,182582,20327,2081,238242,364922,0.78,2799,3,Humid,5,Blue,0.1,0.1113307993120899,0.10237614994834457,114.48438250840942,1.531728242711193,126680,0.3471426770652359
C00683,Vikram Singh,Twitter Ads,Carousel,269791,14612,1491,97302,161432,0.77,1463,5,Sunny,5,Red,0.1,0.05416044271306308,0.10203941965507801,65.25955734406439,1.6590820332572815,64130,0.3972570494078002
C00684,Sneha Kapoor,Affiliate Marketing,Carousel,199172,23421,2603,389534,607957,0.51,2728,6,Rainy,6,Red,0.1,0.1175918301769325,0.1111395755945519,149.64809834805993,1.5607289735940892,218423,0.3592737644274184
C00685,Sneha Kapoor,Snapchat Ads,Video,249300,9255,1167,207492,167663,0.5,1930,3,Rainy,6,Black,0.1,0.037123947051744884,0.1260940032414911,177.79948586118252,0.8080456113970659,-39829,-0.23755390276924546
C00686,Rahul Mehta,Facebook Ads,Carousel,45023,3583,501,319177,239601,0.62,1087,5,Humid,6,Green,0.1,0.07958154720920418,0.13982696064750208,637.0798403193613,0.7506837898720773,-79576,-0.3321188141952663
C00687,Rahul Mehta,LinkedIn Ads,Carousel,153620,12704,1552,58529,44453,0.71,1435,3,Humid,5,Blue,0.1,0.08269756542116911,0.12216624685138538,37.711984536082475,0.7595038357053768,-14076,-0.3166490450588262
C00688,Vikram Singh,Google Search Ads,Carousel,176053,10255,1198,447071,687757,0.7,1785,4,Humid,3,Green,0.1,0.05824950441060363,0.11682106289614821,373.1811352253756,1.538361915668876,240686,0.34995790664435256
C00689,Sneha Kapoor,LinkedIn Ads,Story,155957,16912,723,330166,206380,0.61,754,3,Humid,5,Red,0.1,0.10844014696358611,0.042750709555345316,456.6611341632088,0.6250795054608894,-123786,-0.5997964919081307
C00690,Arjun Nair,Instagram Ads,Story,275182,15754,2009,373351,412560,0.72,2317,4,Sunny,2,Red,0.1,0.05724938404401451,0.12752316871905547,185.83922349427576,1.105019137487244,39209,0.09503829745976343
C00691,Vikram Singh,Twitter Ads,Video,120035,4810,153,148682,268016,0.53,1294,3,Humid,5,Black,0.1,0.04007164576998375,0.03180873180873181,971.7777777777778,1.8026122866251464,119334,0.44524953734105427
C00692,Arjun Nair,Affiliate Marketing,Carousel,120094,4533,554,127681,161335,0.46,1380,3,Rainy,5,Blue,0.1,0.03774543274435026,0.12221486874034855,230.471119133574,1.2635787626976607,33654,0.20859701862584065
C00693,Sneha Kapoor,LinkedIn Ads,Carousel,30290,3252,325,155559,157544,0.78,2304,2,Rainy,4,Black,0.1,0.10736216573126445,0.09993849938499386,478.64307692307693,1.0127604317332974,1985,0.012599654699639466
C00694,Rahul Mehta,Snapchat Ads,Video,237939,25310,2997,362391,588345,0.85,851,5,Cloudy,5,Blue,0.1,0.10637180117593165,0.11841169498222047,120.91791791791792,1.623508861975049,225954,0.3840501746424292
C00695,Rahul Mehta,Google Search Ads,Story,275800,14030,523,59971,71413,0.58,960,4,Sunny,5,Black,0.1,0.05087019579405366,0.037277263007840344,114.66730401529637,1.1907922162378484,11442,0.16022292859843446
C00696,Priya Sharma,Email Marketing,Story,279411,24041,2585,285051,449388,0.46,1879,3,Sunny,5,Red,0.1,0.08604170916678298,0.10752464539744604,110.27117988394585,1.5765178862729827,164337,0.3656906726481348
C00697,Rahul Mehta,LinkedIn Ads,Static,286147,14242,1980,227813,430664,0.79,2618,3,Rainy,4,Blue,0.1,0.04977162088017697,0.1390254177784019,115.05707070707071,1.890427675330205,202851,0.4710191703973399
C00698,Priya Sharma,Google Search Ads,Story,238555,25042,2773,435133,480542,0.64,1363,6,Humid,3,Black,0.1,0.1049736957934229,0.11073396693554828,156.91777857915613,1.1043565990168522,45409,0.09449538229748909
C00699,Rahul Mehta,Instagram Ads,Static,273173,11369,613,367586,473840,0.77,2722,4,Cloudy,3,Blue,0.1,0.04161831513363327,0.05391855044419034,599.6508972267536,1.2890588868999364,106254,0.22424024987337499
C00700,Vikram Singh,Google Search Ads,Story,29505,1837,112,404905,332851,0.78,2762,2,Sunny,2,Red,0.1,0.062260633790882904,0.06096897114861187,3615.223214285714,0.8220471468616095,-72054,-0.2164752396718051
C00701,Priya Sharma,Twitter Ads,Story,138850,5673,322,185173,368703,0.76,891,6,Sunny,4,Blue,0.1,0.04085703997119194,0.05676009166225983,575.0714285714286,1.991127216170824,183530,0.4977719194039647
C00702,Sneha Kapoor,Google Search Ads,Carousel,74600,6980,985,279547,480424,0.84,1154,2,Sunny,6,Green,0.1,0.0935656836461126,0.14111747851002865,283.8040609137056,1.7185804176041954,200877,0.4181244067740163
C00703,Vikram Singh,Affiliate Marketing,Static,42004,3177,158,111897,203564,0.81,1343,4,Humid,5,Green,0.1,0.07563565374726217,0.04973245199874095,708.2088607594936,1.819208736605986,91667,0.4503104674696901
C00704,Arjun Nair,Affiliate Marketing,Carousel,72058,3162,232,479476,380167,0.79,2498,5,Humid,2,Black,0.1,0.04388131782730578,0.07337128399746995,2066.706896551724,0.7928801441573718,-99309,-0.2612246723150615
C00705,Arjun Nair,Twitter Ads,Story,198950,11103,561,189468,212471,0.75,2177,3,Sunny,3,Black,0.1,0.05580799195777834,0.05052688462577682,337.73262032085563,1.1214083644731565,23003,0.10826418664194172
C00706,Rahul Mehta,Affiliate Marketing,Video,241103,24315,1132,274826,323957,0.61,2579,6,Cloudy,4,Black,0.1,0.10084901473644044,0.04655562410034958,242.7791519434629,1.178771295292294,49131,0.15165901647440863
C00707,Sneha Kapoor,LinkedIn Ads,Static,96328,9566,1110,321239,617132,0.48,1989,5,Sunny,3,Red,0.1,0.09930653600199318,0.11603596069412503,289.40450450450453,1.9210992438651595,295893,0.47946468502686623
C00708,Priya Sharma,Twitter Ads,Video,39447,3527,377,351233,239166,0.7,2829,4,Sunny,5,Black,0.1,0.08941110857606409,0.10688970796711086,931.6525198938992,0.6809326002966691,-112067,-0.46857412842962626
C00709,Vikram Singh,Affiliate Marketing,Static,179552,17046,1153,230437,140811,0.56,2861,6,Humid,3,Black,0.1,0.09493628586704687,0.06764050217059721,199.85862966175196,0.6110607237552997,-89626,-0.636498569003842
C00710,Sneha Kapoor,Twitter Ads,Carousel,127549,14015,1470,374108,565970,0.73,2356,3,Humid,4,Blue,0.1,0.10987934048875334,0.1048876204067071,254.4952380952381,1.5128519037283352,191862,0.3389967666130714
C00711,Rahul Mehta,Twitter Ads,Static,195370,12718,1478,116063,154207,0.67,1575,2,Humid,6,Blue,0.1,0.06509699544454113,0.11621324107564082,78.52706359945873,1.3286490957497221,38144,0.24735582690798733
C00712,Rahul Mehta,Twitter Ads,Static,198629,19492,959,64623,119322,0.67,1759,3,Sunny,4,Green,0.1,0.09813269965614287,0.049199671660168275,67.38581856100105,1.846432384754654,54699,0.45841504500427416
C00713,Arjun Nair,Instagram Ads,Story,77903,7469,978,186187,275144,0.59,895,2,Cloudy,5,Black,0.1,0.09587564021924701,0.13094122372472888,190.37525562372187,1.477783089044885,88957,0.3233107027592824
C00714,Arjun Nair,Influencer Marketing,Carousel,257579,15585,909,440992,875192,0.68,2884,6,Rainy,3,Black,0.1,0.06050570892813467,0.05832531280076997,485.13971397139716,1.9845983600609536,434200,0.49611970858965804
C00715,Rahul Mehta,LinkedIn Ads,Video,93385,8805,813,179831,134390,0.66,1488,4,Humid,5,Black,0.1,0.09428709107458372,0.09233390119250426,221.19434194341943,0.7473127547530737,-45441,-0.33812783689262593
C00716,Priya Sharma,Twitter Ads,Story,236034,8821,330,118190,149717,0.63,2212,6,Cloudy,5,Red,0.1,0.03737173458061127,0.03741072440766353,358.1515151515151,1.2667484558761317,31527,0.21057728915220048
C00717,Rahul Mehta,YouTube Ads,Story,226979,24622,2465,383688,457659,0.63,2705,5,Humid,3,Green,0.1,0.10847699566920288,0.10011371943790107,155.65436105476672,1.1927894539313193,73971,0.16162907317456884
C00718,Priya Sharma,YouTube Ads,Static,274156,25771,1173,419373,552926,0.66,1570,5,Cloudy,5,Blue,0.1,0.09400122557959702,0.045516277986884485,357.5217391304348,1.3184587467481217,133553,0.24153865074169056
C00719,Arjun Nair,Facebook Ads,Static,213636,24130,1067,496859,582352,0.5,1886,2,Sunny,6,Blue,0.1,0.11294912842404838,0.04421881475341898,465.659793814433,1.1720669244192015,85493,0.1468063988790285
C00720,Priya Sharma,Email Marketing,Video,179868,21438,1423,304764,194795,0.51,2427,2,Humid,4,Blue,0.1,0.11918740409633731,0.0663774605840097,214.17006324666198,0.6391666994789411,-109969,-0.5645370774403861
C00721,Priya Sharma,Snapchat Ads,Story,115985,12030,1066,114135,155971,0.48,883,5,Cloudy,5,Red,0.1,0.10372030866060267,0.0886118038237739,107.06848030018762,1.3665483856836202,41836,0.2682293503279456
C00722,Arjun Nair,Affiliate Marketing,Video,257174,28552,3533,299156,528980,0.78,1243,3,Humid,6,Black,0.1,0.11102210954451072,0.12373914261697955,84.674780639683,1.768241318910535,229824,0.43446633143029983
C00723,Priya Sharma,Facebook Ads,Video,255444,11088,1301,96826,166515,0.72,2377,5,Humid,3,Black,0.1,0.04340677408747123,0.11733405483405483,74.42428900845503,1.7197343688678661,69689,0.41851484851214604
C00724,Priya Sharma,Influencer Marketing,Story,44022,5116,699,435830,430741,0.49,1378,2,Cloudy,6,Black,0.1,0.1162146199627459,0.1366301798279906,623.5050071530758,0.9883234288598766,-5089,-0.011814524273287197
C00725,Arjun Nair,Instagram Ads,Video,84897,7466,300,374379,508619,0.75,2837,3,Cloudy,5,Blue,0.1,0.08794185895850265,0.04018215912135012,1247.93,1.3585671204848562,134240,0.26393036831105404
C00726,Vikram Singh,LinkedIn Ads,Static,83063,7412,695,59947,59044,0.53,2519,2,Humid,6,Green,0.1,0.0892334733876696,0.09376686454398273,86.2546762589928,0.9849366940797705,-903,-0.015293679290021001
C00727,Priya Sharma,Google Search Ads,Static,43584,3235,459,228235,276580,0.62,2862,4,Sunny,5,Blue,0.1,0.07422448604992658,0.1418856259659969,497.24400871459693,1.2118211492540583,48345,0.17479571914093572
C00728,Priya Sharma,Facebook Ads,Video,72079,5676,364,145771,139616,0.49,1956,5,Cloudy,3,Green,0.1,0.07874693045131037,0.06412966878083157,400.4697802197802,0.9577762380720445,-6155,-0.04408520513408205
C00729,Priya Sharma,Google Search Ads,Static,115136,3735,138,254440,187838,0.51,2027,4,Cloudy,5,Black,0.1,0.03243989716509172,0.036947791164658635,1843.768115942029,0.7382408426348058,-66602,-0.3545714924562655
C00730,Vikram Singh,Facebook Ads,Video,47199,2276,273,357248,332629,0.65,2766,5,Humid,2,Blue,0.1,0.04822136062204708,0.11994727592267135,1308.6007326007325,0.9310870879613042,-24619,-0.07401339029369057
C00731,Rahul Mehta,Google Search Ads,Static,263701,21038,796,65155,76263,0.54,776,4,Rainy,6,Green,0.1,0.07977975055081322,0.03783629622587698,81.85301507537689,1.1704857647149105,11108,0.14565385573607123
C00732,Priya Sharma,YouTube Ads,Static,149140,14715,1591,115835,118899,0.61,1043,6,Cloudy,3,Blue,0.1,0.09866568325063699,0.10812096500169895,72.80641106222501,1.0264514179652091,3064,0.025769770982094046
C00733,Arjun Nair,Affiliate Marketing,Story,215719,16964,851,178535,241477,0.62,2973,5,Humid,2,Blue,0.1,0.07863934099453455,0.05016505541145956,209.79435957696828,1.352547119612401,62942,0.2606542237977116
C00734,Arjun Nair,Email Marketing,Story,171650,15238,763,81549,155506,0.64,1727,5,Sunny,4,Black,0.1,0.0887736673463443,0.05007218795117469,106.87942332896462,1.906902598437749,73957,0.47558936632670124
C00735,Arjun Nair,Influencer Marketing,Carousel,287559,15907,785,330016,458165,0.57,2319,2,Sunny,3,Blue,0.1,0.05531734357123234,0.049349343056516,420.40254777070066,1.3883114758072337,128149,0.27970054456363974
C00736,Arjun Nair,Facebook Ads,Video,246472,12071,1093,470508,491975,0.72,2103,4,Cloudy,5,Red,0.1,0.048975137135252686,0.09054759340568304,430.4739249771272,1.0456251540887722,21467,0.04363433101275471
C00737,Priya Sharma,Instagram Ads,Carousel,199112,9747,1414,222206,138262,0.73,708,6,Rainy,5,Blue,0.1,0.04895234842701595,0.14507027803426695,157.14710042432816,0.6222244223828339,-83944,-0.6071371743501468
C00738,Rahul Mehta,Affiliate Marketing,Carousel,110982,7456,1024,418731,537888,0.61,1032,2,Cloudy,6,Black,0.1,0.06718206556018093,0.13733905579399142,408.9169921875,1.2845669415448104,119157,0.22152752989469926
C00739,Sneha Kapoor,Email Marketing,Video,84705,5232,667,483830,697603,0.6,734,2,Rainy,5,Blue,0.1,0.06176731007614663,0.12748470948012233,725.3823088455772,1.4418349420250915,213773,0.30643933584001215
C00740,Sneha Kapoor,Influencer Marketing,Carousel,253086,7805,930,447631,444760,0.82,2165,3,Humid,2,Red,0.1,0.030839319440822487,0.11915438821268418,481.3236559139785,0.9935862350909566,-2871,-0.0064551668315496
C00741,Arjun Nair,LinkedIn Ads,Carousel,135945,6944,619,240316,156569,0.65,1556,2,Sunny,3,Green,0.1,0.05107948067233072,0.08914170506912443,388.232633279483,0.6515130078729673,-83747,-0.5348887710849529
C00742,Rahul Mehta,Google Search Ads,Static,78167,8464,831,309004,259151,0.53,1418,2,Humid,6,Blue,0.1,0.10828098814077552,0.0981805293005671,371.8459687123947,0.8386655188929593,-49853,-0.19237047126964588
C00743,Rahul Mehta,Twitter Ads,Story,86810,4632,455,169519,310796,0.74,1823,3,Rainy,2,Blue,0.1,0.053357908075106555,0.09822970639032816,372.5692307692308,1.8333992059887092,141277,0.4545650523172756
C00744,Sneha Kapoor,LinkedIn Ads,Static,152603,13926,1893,51024,97611,0.71,912,4,Rainy,5,Red,0.1,0.0912563973185324,0.13593278759155536,26.954041204437402,1.913040921919097,46587,0.4772720287672496
C00745,Vikram Singh,Twitter Ads,Static,163673,6703,617,309823,342683,0.75,1619,2,Sunny,4,Red,0.1,0.04095360871982551,0.09204833656571684,502.1442463533225,1.1060605571568283,32860,0.09589037098426242
C00746,Vikram Singh,Email Marketing,Carousel,255332,14927,1149,225482,161114,0.68,803,3,Humid,5,Black,0.1,0.05846114078924694,0.07697460976753534,196.24194952132288,0.7145315368854277,-64368,-0.3995183534640068
C00747,Arjun Nair,Facebook Ads,Video,123220,5520,371,378201,558002,0.46,2469,2,Sunny,6,Blue,0.1,0.044797922415192336,0.06721014492753623,1019.4097035040431,1.4754112231326728,179801,0.3222228594162745
C00748,Arjun Nair,Snapchat Ads,Static,151286,7903,686,228678,403736,0.78,2828,3,Humid,2,Red,0.1,0.05223880597014925,0.08680248007085917,333.3498542274053,1.7655218254488845,175058,0.4335952206392296
C00749,Rahul Mehta,Google Search Ads,Static,249915,24683,2592,353528,273898,0.84,836,5,Rainy,4,Green,0.1,0.09876558029730108,0.10501154640845926,136.39197530864197,0.7747561720712363,-79630,-0.29072866541559267
C00750,Vikram Singh,Influencer Marketing,Story,86865,3090,390,78725,80461,0.7,969,2,Cloudy,2,Green,0.1,0.03557243999309273,0.1262135922330097,201.85897435897436,1.022051444903144,1736,0.02157567020046979
C00751,Arjun Nair,LinkedIn Ads,Story,219992,14552,1514,265538,245982,0.69,743,5,Rainy,5,Red,0.1,0.06614785992217899,0.10404068169323805,175.3883751651255,0.9263532903011998,-19556,-0.0795017521607272
C00752,Vikram Singh,Google Search Ads,Static,73098,4427,630,460480,293031,0.66,1488,2,Cloudy,2,Blue,0.1,0.06056253249062902,0.14230856110232662,730.9206349206349,0.6363598853370396,-167449,-0.5714378342223178
C00753,Arjun Nair,Instagram Ads,Video,121509,13535,610,316809,303756,0.62,2521,3,Humid,3,Red,0.1,0.11139092577504547,0.045068341337273735,519.3590163934426,0.9587985189814683,-13053,-0.04297199067672737
C00754,Arjun Nair,YouTube Ads,Video,51714,2145,214,319025,620069,0.75,1974,6,Rainy,6,Black,0.1,0.04147812971342383,0.09976689976689977,1490.771028037383,1.9436376459525115,301044,0.4855008071682345
C00755,Vikram Singh,Twitter Ads,Story,266165,15379,1094,243373,476616,0.66,1292,2,Cloudy,3,Black,0.1,0.05777994852816862,0.07113596462708889,222.4616087751371,1.9583766481902265,233243,0.4893729962905148
C00756,Priya Sharma,Affiliate Marketing,Story,48629,3306,176,155052,232078,0.53,980,4,Humid,3,Blue,0.1,0.06798412469925354,0.05323653962492438,880.9772727272727,1.4967752753914816,77026,0.33189703461767167
C00757,Sneha Kapoor,Instagram Ads,Static,193615,20654,2022,225982,330508,0.62,1364,2,Rainy,5,Green,0.1,0.10667561914107894,0.09789871211387624,111.76162215628091,1.4625412643484879,104526,0.3162586079610781
C00758,Priya Sharma,Facebook Ads,Carousel,280010,13929,424,166929,262163,0.64,1573,3,Humid,5,Green,0.1,0.04974465197671512,0.03044008902290186,393.70047169811323,1.5705060235189812,95234,0.3632625503980348
C00759,Sneha Kapoor,Affiliate Marketing,Story,217086,10523,548,53526,59303,0.48,822,6,Cloudy,2,Black,0.1,0.04847387671245497,0.052076404067281194,97.67518248175182,1.1079288570040728,5777,0.09741497057484444
C00760,Sneha Kapoor,Influencer Marketing,Static,121923,10585,1476,238696,157889,0.46,1510,4,Cloudy,3,Black,0.1,0.0868170894745044,0.1394426074633916,161.71815718157183,0.6614647920367329,-80807,-0.5117962619308501
C00761,Rahul Mehta,YouTube Ads,Carousel,111375,6747,651,143607,125567,0.52,1772,2,Cloudy,2,Green,0.1,0.06057912457912458,0.09648732770120054,220.59447004608296,0.8743793826206243,-18040,-0.14366832049822006
C00762,Rahul Mehta,Twitter Ads,Story,218664,19447,2648,227410,434480,0.57,1683,4,Humid,4,Red,0.1,0.08893553579921706,0.1361649611765311,85.87990936555892,1.9105580229541357,207070,0.47659270852513347
C00763,Arjun Nair,Facebook Ads,Story,247393,26979,1021,125724,230805,0.5,1476,3,Cloudy,6,Black,0.1,0.10905320684093729,0.03784424923088328,123.13809990205681,1.8358070058222773,105081,0.4552804315331124
C00764,Vikram Singh,Facebook Ads,Static,186698,15675,2307,178214,336720,0.76,1474,6,Sunny,4,Green,0.1,0.08395912114752166,0.14717703349282296,77.2492414390984,1.8894138507636886,158506,0.47073532905678306
C00765,Priya Sharma,Snapchat Ads,Story,149589,5204,652,116300,208421,0.84,2702,3,Rainy,2,Black,0.1,0.03478865424596728,0.12528823981552653,178.37423312883436,1.792098022355976,92121,0.44199480858454765
C00766,Arjun Nair,Facebook Ads,Carousel,54012,2434,186,388203,641152,0.6,2825,5,Humid,3,Blue,0.1,0.045064059838554396,0.07641741988496302,2087.1129032258063,1.6515895034299066,252949,0.3945226716909563
C00767,Rahul Mehta,Affiliate Marketing,Static,295500,27335,3167,309413,390869,0.68,849,3,Cloudy,3,Green,0.1,0.09250423011844332,0.11585878909822572,97.69908430691507,1.263259785464735,81456,0.20839718678124897
C00768,Arjun Nair,Google Search Ads,Story,142885,9377,625,247700,346759,0.82,2232,4,Cloudy,6,Black,0.1,0.06562620289043636,0.06665244747787138,396.32,1.3999152200242229,99059,0.28567102800504096
